,longitude,latitude,state,roadway,direction,name,mile_marker,restrooms,restrooms_vault_toilet,restrooms_porta,picnic_tables,vending_machines,pet_walking_area,handicapped_area,rv_dump,restaurant,gas,scenic_view
1462,-76.674628,43.022683,NY,I-90/NY T'WAY,EB,PORT BYRON SERVICE PLAZA, MM310,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1463,-76.316364,43.092784,NY,I-90/NY T'WAY,WB,WARNERS SERVICE PLAZA, MM292,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1464,-76.104012,43.091735,NY,I-90/NY T'WAY,EB,DeWITT SERVICE PLAZA, MM280,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1465,-75.838471,43.095127,NY,I-90/NY T'WAY,WB,CHITTENANGO SERVICE PLAZA, MM266,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1466,-75.417368,43.125913,NY,I-90/NY T'WAY,EB,ONEIDA SERVICE PLAZA, MM244,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1467,-75.101299,43.074759,NY,I-90/NY T'WAY,WB,SCHUYLER SERVICE PLAZA, MM227,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1468,-74.806885,43.016846,NY,I-90/NY T'WAY,EB,INDIAN CASTLE SERVICE PLAZA, MM210,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1469,-74.799514,43.015552,NY,I-90/NY T'WAY,WB,IROQUOIS SERVICE PLAZA, MM210,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1470,-74.165476,42.916088,NY,I-90/NY T'WAY,EB,MOHAWK SERVICE PLAZA, MM172,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1471,-74.094801,42.895338,NY,I-90/NY T'WAY,WB,PATTERSON SERVICE PLAZA, MM168,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1472,-73.920107,42.745662,NY,I-90/NY T'WAY,EB,GUILDERLAND SERVICE PLAZA, MM153,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1473,-73.686049,42.501628,NY,I-90/NY T'WAY,WB,REST AREA, MM18.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1474,-81.672529,41.206871,OH,I-271,NB,SUMMIT REST AREA, MM8,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1475,-81.663742,41.211542,OH,I-271,SB,SUMMIT REST AREA, MM8,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1476,-84.766475,39.828381,OH,I-70,EB,PREBLE WELCOME CENTER, MM3,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1477,-84.754218,39.828785,OH,I-70,WB,CLOSED PROBABLY PERMANENT PREBLE REST AREA, MM3,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1478,-83.536641,39.940309,OH,I-70,EB,MADISON REST AREA, MM71,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1479,-83.529053,39.941218,OH,I-70,WB,MADISON REST AREA, MM71,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1480,-82.453284,39.946576,OH,I-70,EB,LICKING REST AREA, MM131,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1481,-82.448855,39.94656,OH,I-70,WB,LICKING REST AREA, MM131,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1482,-81.855408,39.974001,OH,I-70,WB,MUSKINGUM REST AREA, MM163,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1483,-81.396781,40.038971,OH,I-70,EB,GUERNSEY REST AREA, MM189,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1484,-81.017419,40.064024,OH,I-70,EB,BELMONT REST AREA, MM211,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1485,-81.006898,40.063831,OH,I-70,WB,BELMONT WELCOME CENTER, MM211,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1486,-81.793814,41.213078,OH,I-71,SB,MEDINA REST AREA, MM224,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1487,-81.793368,41.218716,OH,I-71,NB,MEDINA REST AREA, MM225,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1488,-84.127258,39.414462,OH,I-71,NB,WARREN REST AREA, MM34,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1489,-84.119173,39.415477,OH,I-71,SB,WARREN REST AREA, MM34,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1490,-83.570202,39.637087,OH,I-71,NB,FAYETTE REST AREA, MM68,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1491,-83.569613,39.637776,OH,I-71,SB,FAYETTE REST AREA, MM68,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1492,-82.929515,40.218741,OH,I-71,NB,DELAWARE REST AREA, MM128,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1493,-82.929125,40.229402,OH,I-71,SB,DELAWARE REST AREA, MM128,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1494,-82.107038,40.936176,OH,I-71,NB,WAYNE REST AREA, MM196,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1495,-82.096638,40.941132,OH,I-71,SB,WAYNE REST AREA, MM196,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1496,-84.350659,39.415083,OH,I-75,NB,BUTLER WELCOME CENTER, MM27,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1497,-84.346968,39.422244,OH,I-75,SB,BUTLER WELCOME CENTER, MM27,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1498,-84.215927,40.125328,OH,I-75,NB,MIAMI REST AREA, MM81,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1499,-84.216458,40.135037,OH,I-75,SB,MIAMI REST AREA, MM81,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1500,-84.159977,40.594917,OH,I-75,NB,AUGLAIZE REST AREA, MM114,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1501,-84.156153,40.603031,OH,I-75,SB,AUGLAIZE REST AREA, MM114,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1502,-83.715975,40.983797,OH,I-75,NB,HANCOCK REST AREA, MM153,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1503,-83.708876,40.988079,OH,I-75,SB,HANCOCK REST AREA, MM153,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1504,-83.625339,41.338157,OH,I-75,NB,WOOD REST AREA, MM179,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1505,-83.625871,41.338202,OH,I-75,SB,WOOD REST AREA, MM179,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1506,-80.590843,40.940136,OH,I-76,EB,TP GLACIER HILLS SERVICE PLAZA, MM237.2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1507,-80.581514,40.938526,OH,I-76,WB,TP MAHONING VALLEY SERVICE PLAZA, MM237.2,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1508,-81.117105,41.105182,OH,I-76,EB,PORTAGE REST AREA, MM45,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1509,-81.107359,41.105316,OH,I-76,WB,PORTAGE REST AREA, MM45,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1510,-81.438547,39.449333,OH,I-77,NB,WASHINGTON REST AREA/TOURIST INFO CENTER, MM3,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1511,-81.527437,39.908528,OH,I-77,SB,GUERNSEY REST AREA, MM37,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1512,-81.532246,39.938562,OH,I-77,NB,GUERNSEY REST AREA, MM39.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1513,-81.625345,41.191307,OH,I-77,NB,SUMMIT REST AREA, MM141,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1514,-81.625832,41.198709,OH,I-77,SB,SUMMIT REST AREA, MM141,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1515,-81.668166,41.290681,OH,I-80,WB,TP GREAT LAKES SERVICE PLAZA, MM170.1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1516,-81.180639,41.243392,OH,I-80,EB,TP BRADY'S LEAP SERVICE PLAZA, MM197,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1517,-81.678698,41.293349,OH,I-80,EB,TP TOWPATH SERVICE PLAZA, MM170.1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1518,-81.171708,41.243644,OH,I-80,WB,TP PORTAGE SERVICE PLAZA, MM197,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1519,-80.528869,41.180424,OH,I-80,WB,TRUMBULL WELCOME CENTER/REST AREA, MM237,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1520,-83.371539,41.4914,OH,I-80/90,EB,TP WYANDOT SERVICE PLAZA, MM76.9,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1521,-83.364415,41.488613,OH,I-80/90,WB,TP BLUE HERON SERVICE PLAZA, MM76.9,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1522,-82.961512,41.369386,OH,I-80/90,EB,TP COMMODORE PERRY SERVICE PLAZA, MM100,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1523,-82.953725,41.367727,OH,I-80/90,WB,TP ERIE ISLANDS SERVICE PLAZA, MM100,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
1524,-82.229577,41.377624,OH,I-80/90,EB,TP VERMILION VALLEY SERVICE PLAZA, MM139.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1525,-84.411879,41.604429,OH,I-80/90,EB,TP TIFFIN RIVER SERVICE PLAZA, MM20.8,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1526,-84.403104,41.604491,OH,I-80/90,WB,TP INDIAN MEADOW SERVICE PLAZA, MM20.8,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1527,-82.218563,41.379607,OH,I-80/90,WB,TP MIDDLE RIDGE SERVICE PLAZA, MM139.5,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
1528,-81.279991,41.656002,OH,I-90,WB,LAKE REST AREA, MM198,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
1529,-81.294175,41.649401,OH,I-90,EB,LAKE REST AREA, MM198,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1530,-80.543719,41.925489,OH,I-90,WB,ASHTABULA WELCOME CENTER, MM242,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1531,-82.340682,41.402367,OH,OH-2,EB,LORAIN REST AREA, MM141,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1532,-82.331368,41.403386,OH,OH-2,WB,OORAIN REST AREA, MM141,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1533,-82.422252,40.779268,OH,OH-30,EB,RICHLAND REST AREA, MM132,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1534,-82.419222,40.780501,OH,OH-30,WB,RICHLAND REST AREA, MM132,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1535,-80.713483,41.563682,OH,RT-11,NB/SB,ASHTABULA REST AREA, MM73,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1536,-82.488265,41.093933,OH,SR-13,NB,FITCHVILLE REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1537,-83.015801,41.528319,OH,SR-2,EB/WB,OTTAWA REST AREA, MM114.5,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1538,-83.826831,39.019467,OH,SR-32,EB,PIKE REST AREA, MM34,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1539,-83.824772,39.019237,OH,SR-32,WB,PIKE REST AREA LEFT TURN, MM34,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1540,-83.231802,39.041821,OH,SR-32,EB,ATHENS REST AREA FOLLOW SIGNS, MM71,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1541,-83.231344,39.042075,OH,SR-32,WB,ATHENS REST AREA FOLLOW SIGNS, MM71,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
1542,-82.143111,38.863621,OH,SR-7,NB,GALLIA REST AREA, MM22.17,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1543,-82.142791,38.865366,OH,SR-7,SB,GALLIA REST AREA LEFT TURN, MM22.17,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1544,-82.357349,38.600208,OH,SR-7,NB,GALLIA REST AREA, MM47.4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1545,-82.346515,38.600102,OH,SR-7,SB,GALLIA REST AREA LEFT TURN, MM47.4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1546,-83.023426,38.950835,OH,US-23,SB,PICKAWAY REST AREA, MM73.4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1547,-83.023231,38.95057,OH,US-23,NB,PICKAWAY REST AREA LEFT EXIT, MM73.4,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1548,-82.987412,39.738265,OH,US-23,SB,SCIOTO REST AREA, MM16,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1549,-82.987123,39.737921,OH,US-23,NB,SCIOTO REST AREA LEFT EXIT, MM16,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1550,-83.354927,40.918569,OH,US-23,NB,WYANDOT REST AREA, MM162,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1551,-83.335589,40.883923,OH,US-23,SB,WYANDOT REST AREA, MM164,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1552,-83.074728,40.530268,OH,US-23,SB,MARION REST AREA, MM130.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1553,-83.074361,40.524881,OH,US-23,NB,MARION REST AREA, MM130.5,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1554,-84.594501,41.231711,OH,US-24,EB/WB,REST AREA,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
1555,-84.065601,40.824201,OH,US-30,EB,ALLEN REST AREA, MM42,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1556,-84.058131,40.824681,OH,US-30,WB,ALLEN REST AREA, MM42,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1557,-82.422327,40.779246,OH,US-30,EB,RICHLAND REST AREA, MM131.6,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1558,-82.418445,40.780746,OH,US-30,WB,RICHLAND REST AREA, MM131.6,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1559,-84.664105,40.911273,OH,US-30,EB,VAN WERT REST AREA, MM9.6,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1560,-84.659701,40.908744,OH,US-30,WB,VAN WERT REST AREA, MM9.6,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1561,-83.179084,40.807692,OH,US-30,EB,WYANDOT REST AREA, MM90,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1562,-83.168881,40.80807,OH,US-30,WB,WYANDOT REST AREA, MM90,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1563,-82.015775,39.115606,OH,US-33,WB,DARWIN REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1564,-82.019591,39.128891,OH,US-33,EB,DARWIN REST AREA,,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1565,-82.50736,39.56328,OH,US-33,WB,HOCKING REST AREA, MM165.28,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1566,-82.51004,39.56457,OH,US-33,EB,HOCKING REST AREA, MM165.27,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1567,-82.015829,39.11566,OH,US-33,WB,MEIGS REST AREA, MM215.31,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1568,-82.019533,39.128632,OH,US-33,EB,MEIGS REST AREA, MM215.31,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1569,-83.282274,40.200333,OH,US-33,NB,UNION REST AREA, MM97.86,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1570,-83.288251,40.203265,OH,US-33,SB,UNION REST AREA, MM97.94,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1571,-83.785615,40.403024,OH,US-33,WB,LOGAN REST AREA, MM65.02,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1572,-83.789589,40.40824,OH,US-33,EB,LOGAN REST AREA, MM64.97,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1573,-84.335436,40.556991,OH,US-33,EB,AUGLAIZE REST AREA, MM29.85,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1574,-84.322669,40.558569,OH,US-33,WB,AUGLAIZE REST AREA, MM29.94,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1575,-82.330133,38.882431,OH,US-35,WB,GALLIA REST AREA, MM163,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1576,-82.337001,38.883263,OH,US-35,EB,GALLIA REST AREA, MM163,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1577,-82.736005,39.164328,OH,US-35,WB,JACKSON REST AREA, MM131,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1578,-82.739546,39.165764,OH,US-35,EB,JACKSON REST AREA LEFT EXIT, MM131,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1579,-81.762248,39.236384,OH,US-50,EB,ATHENS REST AREA, MM198,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1580,-81.756874,39.236655,OH,US-50,WB,ATHENS REST AREA LEFT EXIT, MM108,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
1581,-82.182481,39.247586,OH,US-50/SR-32,WB,JACKSON REST AREA, MM65,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
