app_name,app_version,label_title,review,store_rating
copilot-gps-navigation,10.4.1.425,Edit 7-31-2017 very unhappy with their BS updatea,"I've used alot of different gps apps. I always seem to come back to this one. This one has always been reliable and stable. Keep up the great work guys - EDIT 7-31-2017 this app went from 5 stars to 1 and if it could go negative, id have given this -1. I just found out they took all the themes out. So now not only did they screw up the app, that all of us have in one way or other INVESTED money, but judging from the email I just hot we are left holding zilch!! As most of YOUR customers have stated on reviews, take this app back 1 year, because as of now, I'm gonna start looking into alternatives because not only is this app user unfriendly, it's bland, (this the reason I purchased themes).",1
copilot-gps-navigation,10.4.1.425,◼️◼️◼️◼️◻️◻️◻️◻️◼️◼️◼️◼️,◼️◼️◼️◼️◼️◻️◻️◻️◻️◻️◼️◼️◼️◼️,5
copilot-gps-navigation,10.4.1.425,Was great. Now--not so much,"This used to be an great app with awesome support. Suddenly, I can no longer log in. The link in the app for assistance no longer exists (so why is it still there). Support is now available only via Twitter, FaceBook, Google, and YouTube. I will not be renewing my premium features unless support improves.",1
copilot-gps-navigation,10.4.1.425,worst makeover,"They redid this app last fall and totally killed it.  So easy to do what you wanted to before, so user unfriendly now.  They have updated it again several times, but the best thing they could do is go back to the app of a year ago.",2
copilot-gps-navigation,10.4.1.405,Horrible accuracy,"Im an over the road driver and this thing cant find a simple street address. I enter the city and state and most of the time it never finds the address. I always have to go back to apple maps, google or waze which i did not pay for just to get it to find a street address and not offer address ranges which totally defeat the purpose of navigation. I hate open street maps because it pulls the exact same cant find an address crap.",1
copilot-gps-navigation,10.4.1.405,Works good when I need,"Had this for couple of months. Don't need to use too often, but it works good for me when I need help for a detour, etc.",4
copilot-gps-navigation,10.4.1.405,Unreliable navigation,"I wanted to test drive this app as a possible solution for high data costs when visiting the U.K.  I was disappointed. The first test case gave me bizarre directions, carrying me past the usual exit and then doubling back on local roads.  My only explanation is that perhaps the directions are for big rigs, which is the real target of the ALK apps. So, we are going to depend on our outdated maps on our old Garmin with cell phone backup.",2
copilot-gps-navigation,10.4.1.405,Amazing,An excellent app that takes you exactly to where you want to go,4
copilot-gps-navigation,10.4.1.405,👍🏼,⭐️⭐️⭐️⭐️⭐️⭐️⭐️,5
copilot-gps-navigation,10.4.1.405,DONT GET!,This app takes forever to load and when you exit the app it's still using your location!!,1
copilot-gps-navigation,10.4.1.405,"Instead of adding futures, Copilot is deleting them","To add a stop the option to browse the map has been deleted, I used this app a lot because I like adding 10 or more stops or route through here to my trips without an specific address, just by browsing the map.
Add the browse map button again in the find location, next to the home, work and favorite button when you're adding a stop",3
copilot-gps-navigation,10.4.1.405,Amazing App,It's helpful and easy to use,5
copilot-gps-navigation,10.4.1.405,User friendly update - still exploring app,"The look of the new update looks good, especially with bigger font. It's great to have the zoom option back as well as a bigger landscape map.",4
copilot-gps-navigation,10.4.1.405,RN,"My husband and I love this App.  It is simple to use and pretty reliable and a great price for full version and it works for iPhone/iPads, as well as androids.",5
copilot-gps-navigation,10.4.1.405,love it,"love that i can download the maps and when out of cell service, youre gps still works with the maps. love it!",5
copilot-gps-navigation,10.4.1.405,Download issue fix coming soon,Would love to have a way we can add addresses from my iphone contacts with custom categories under favorites other than home or work !,4
copilot-gps-navigation,10.0.0.984,Excellent,Like it ❤️❤️,5
copilot-gps-navigation,10.0.0.984,Co pilot 👍,+++++.  Great app.,5
copilot-gps-navigation,10.0.0.984,Took a .99 cent Chance,"Great features, like you had a GPS Navigator. Unfortunately the accuracy was TERRIBLE. So I used the .99 cent 30 day map offered. Looks good, love the turning arrows, mileage, time, speed,  ability to set up way points, voice set ups, and you can download the entire map of the US. Down side is it names streets that are not there but yet gives u perfect directions to that street. 
I wanted to use it to set up an 800 mile trip. On the iPhone provided map it sets it up exactly how it should be. With this map it had me going several circles that were not needed-I know the layout better than it does. Soo great effort But Thumbs down until thy get the streets right and can figure out the true shortest route. The End!",1
